SppName	Label	OttId	GbifId	ncbiId	Synonyms
Neomys teres	Neomys_teres_SORICIDAE_EULIPOTYPHLA	1086292	gbif:5219474	ncbi:103776	Neomys schelkovnikovi
Neophascogale lorentzii	Neophascogale_lorentzii_DASYURIDAE_DASYUROMORPHIA	1029247	gbif:2435364	ncbi:32551	Neophascogale lorentzi
Neophoca cinerea	Neophoca_cinerea_OTARIIDAE_CARNIVORA	273179	gbif:2433484	ncbi:161930	Zalophus lobatus,Arctocephalus lobatus,Arctocephalus williamsi,Zalophus williamsi,Arctocephalus cinerea,Neophoca lobata,Eumetopias lobatus,Arctocephalus australis,Otaria albicollis,Eumetopias cinerea,Otaria cinerea,Otaria australis
Neophocaena asiaeorientalis	Neophocaena_asiaeorientalis_PHOCOENIDAE_CETARTIODACTYLA	1019449		ncbi:189058	Neophocaena phocaenoides asiaeorientalis,Neophocaena sunameri,Neomeris asiaeorientalis
Neophocaena phocaenoides	Neophocaena_phocaenoides_PHOCOENIDAE_CETARTIODACTYLA	423949	gbif:2440656	ncbi:34892	Neophocaena phocanoides,Delphinus phocaenoides,Phocoena phocaenoides,Delphinus melas,Delphinapterus molagan,Neophocaena phocoenoides,Phaoecana phocaenoides,Phocaena phocaenoides,Neomeris melas,Neomeris kurrachiensis,Nomerus melus,Neomeris phocaenoides
Neoromicia brunnea	Neoromicia_brunnea_VESPERTILIONIDAE_CHIROPTERA	176321	gbif:7868202	ncbi:177184	Eptesicus brunneus,Neoromicia bruneus,Neoromicia brunnea,Vesperugo brunneus
Neoromicia capensis	Neoromicia_capensis_VESPERTILIONIDAE_CHIROPTERA	781533	gbif:4265910	ncbi:110938	Eptesicus capensis,Neoromicia melckorum,Eptesicus melckorum
Neoromicia guineensis	Neoromicia_guineensis_VESPERTILIONIDAE_CHIROPTERA	3613785	gbif:7261793	ncbi:1332054	Eptesicus guineensis
Neoromicia malagasyensis	Neoromicia_malagasyensis_VESPERTILIONIDAE_CHIROPTERA	450562	gbif:8342395	ncbi:1162379	Eptesicus malagasyensis,Eptesicus somalicus malagasyensis,Neoromicia somalicus malagasyensis
Neoromicia matroka	Neoromicia_matroka_VESPERTILIONIDAE_CHIROPTERA	514381	gbif:4266014	ncbi:1162378	Eptesicus matroka,Vespertilio matroka
Neoromicia nana	Neoromicia_nana_VESPERTILIONIDAE_CHIROPTERA	286103	gbif:8390341	ncbi:568927	Hypsugo nanus,Neoromicia nana,Pipistrellus nanus
Neoromicia rendalli	Neoromicia_rendalli_VESPERTILIONIDAE_CHIROPTERA	687562	gbif:7261796	ncbi:258943	Eptesicus rendalli
Neoromicia robertsi	Neoromicia_robertsi_VESPERTILIONIDAE_CHIROPTERA	1026886	gbif:7959290	ncbi:1162380	Neoromicia sp. SRH-2012
Neoromicia roseveari	Neoromicia_roseveari_VESPERTILIONIDAE_CHIROPTERA	136173	gbif:8050139	ncbi:1286220	
Neoromicia somalica	Neoromicia_somalica_VESPERTILIONIDAE_CHIROPTERA	826854	gbif:7990922	ncbi:258944	Eptesicus somalicus,Neoromicia somalica
Neoromicia tenuipinnis	Neoromicia_tenuipinnis_VESPERTILIONIDAE_CHIROPTERA	450792	gbif:7261799	ncbi:1238368	Eptesicus tenuipinnis
Neotetracus sinensis	Neotetracus_sinensis_ERINACEIDAE_EULIPOTYPHLA	223813	gbif:2437164	ncbi:977878	Hylomys sinensis
Neotoma albigula	Neotoma_albigula_CRICETIDAE_RODENTIA	156843	gbif:2438454	ncbi:42408	Neotoma albigula seri,Neotoma albigula brevicauda,Neotoma intermedia angusticeps,Neotoma albigula sheldoni,Neotoma albigula laplataensis,Neotoma desertorum grandis,Neotoma intermedia melanura,Neotoma albigula mearnsi,Neotoma cumulator,Neotoma venusta
Neotoma angustapalata	Neotoma_angustapalata_CRICETIDAE_RODENTIA	319387	gbif:2438450	ncbi:912593	
Neotoma bryanti	Neotoma_bryanti_CRICETIDAE_RODENTIA	540826	gbif:2438451	ncbi:394588	
Neotoma cinerea	Neotoma_cinerea_CRICETIDAE_RODENTIA	690529	gbif:2438437	ncbi:105147	Teonoma spelaea,Neotoma occidentalis fusca,Teonoma cinerea acraea,Neotoma cinerea alticola,Neotoma cinerea macrodon,Neotoma cinerea columbiana,Neotoma cinerea lucida,Neotoma cinerea pulla,Teonoma cinerea acraia,Mus cinereus,Neotoma grangeri,Myoxus drummondii,Neotoma arizonae,Neotoma saxamans,Neotoma orolestes,Neotoma occidentalis,Neotoma cinnamomea,Neotoma fuscus apicalis
Neotoma devia	Neotoma_devia_CRICETIDAE_RODENTIA	15637	gbif:2438449	ncbi:164610	Neotoma lepida bensoni,Neotoma lepida aureotunicata,Neotoma lepida harteri,Neotoma lepida devia,Neotoma lepida flava,Neotoma auripila
Neotoma floridana	Neotoma_floridana_CRICETIDAE_RODENTIA	114348	gbif:2438444	ncbi:42409	Neotoma floridana rubida,Neotoma floridana haematoreia,Neotoma floridana osagensis,Neotoma floridana illinoensis,Mus floridanus,Neotoma floridana smalli,Neotoma floridana floridana,Neotoma attwateri,Neotoma campestris,Neotoma baileyi
Neotoma fuscipes	Neotoma_fuscipes_CRICETIDAE_RODENTIA	503776	gbif:2438455	ncbi:105199	Neotoma fuscipes annectens,Neotoma fuscipes perplexa,Neotoma fuscipes bullatior,Neotoma fuscipes riparia,Neotoma fuscipes fuscipes,Neotoma monochroura,Neotoma splendens
Neotoma goldmani	Neotoma_goldmani_CRICETIDAE_RODENTIA	690543	gbif:2438452	ncbi:105148	
Neotoma lepida	Neotoma_lepida_CRICETIDAE_RODENTIA	39195	gbif:2438438	ncbi:56216	Neotoma lepida monstrabilis,Neotoma desertorum sola,Neotoma lepida egressa,Neotoma lepida marcosensis,Neotoma lepida intermedia,Neotoma intermedia perpallida,Neotoma lepida grinnelli,Hesperomys lepidus montanus,Neotoma bella felipensis,Neotoma lepida petricola,Neotoma desertorum,Neotoma intermedia vicina,Neotoma lepida marshalli,Hesperomys carillus argurus,Neotoma lepida sanrafaeli,Neotoma intermedia pretiosa,Neotoma lepida molagrandis,Neotoma intermedia ravida,Hesperomys carillus marcarum,Neotoma intermedia gilva,Neotoma lepida aridicola,Eligmodontia carilla,Neotoma arenacea,Neotoma abbreviata,Neotoma lepida latirostra,Neotoma intermedia,Calomys lepidus,Neotoma nevadensis,Neotoma intermedia notia,Eligmodontia ducilla,Neotoma californica,Neotoma bella,Neotoma insularis,Neotoma nudicauda
Neotoma leucodon	Neotoma_leucodon_CRICETIDAE_RODENTIA	83673	gbif:4265037	ncbi:268937	Neotoma albigula leucodon,Neotoma albigula subsolana,Neotoma albigula melas,Neotoma leucodon zacatecae,Neotoma albigula robusta,Neotoma albigula warreni,Neotoma montezumae,Neotoma intermedia durangae,Neotoma latifrons
Neotoma macrotis	Neotoma_macrotis_CRICETIDAE_RODENTIA	435503	gbif:4265036	ncbi:349162	Neotoma fuscipes macrotis,Neotoma fuscipes cnemophila,Neotoma macrotis simplex,Neotoma fuscipes mohavensis,Neotoma fuscipes streatori,Neotoma fuscipes martirensis,Neotoma fuscipes dispar,Neotoma fuscipes luciana
Neotoma magister	Neotoma_magister_CRICETIDAE_RODENTIA	381420	gbif:2438458	ncbi:85047	Neotoma pennsylvanica
Neotoma mexicana	Neotoma_mexicana_CRICETIDAE_RODENTIA	690541	gbif:2438447	ncbi:105149	Neotoma isthmica,Neotoma mexicana inopinata,Neotoma ferruginea chamula,Neotoma ferruginea solitaria,Neotoma mexicana bullata,Neotoma mexicana madrensis,Neotoma ferruginea ochracea,Neotoma mexicana inornata,Neotoma mexicana scopulorum,Neotoma mexicana atrata,Neotoma ferruginea vulcani,Neotoma torquata,Neotoma mexicana eremita,Neotoma distincta,Neotoma tenuicauda,Neotoma tropicalis,Neotoma sinaloae,Neotoma picta,Neotoma ferruginea griseoventer,Neotoma ferruginea,Neotoma navus,Neotoma parvidens,Neotoma pinetorum,Neotoma fallax
Neotoma micropus	Neotoma_micropus_CRICETIDAE_RODENTIA	994834	gbif:2438439	ncbi:105150	Neotoma micropus planiceps,Neotoma micropus littoralis,Neotoma micropus canescens,Neotoma micropus leucophaea,Neotoma macropus surberi
Neotoma stephensi	Neotoma_stephensi_CRICETIDAE_RODENTIA	15638	gbif:2438448	ncbi:164611	Stephen's woodrat,Neotoma stephensi relicta
Neotomodon alstoni	Neotomodon_alstoni_CRICETIDAE_RODENTIA	191279	gbif:2439083	ncbi:230081	Neotomodon perotensis,Neotomodon orizabae
Neotomys ebriosus	Neotomys_ebriosus_CRICETIDAE_RODENTIA	300340	gbif:5219832	ncbi:1007658	
Neotragus batesi	Neotragus_batesi_BOVIDAE_CETARTIODACTYLA	869854	gbif:2441072	ncbi:1088033	
Neotragus pygmaeus	Neotragus_pygmaeus_BOVIDAE_CETARTIODACTYLA	3611683	gbif:2441073	ncbi:1027985	Capra pygmea
Neovison vison	Neovison_vison_MUSTELIDAE_CARNIVORA	310482	gbif:2433652	ncbi:452646	Mustela vison,Lutreola vison,Putorius vison
Nephelomys albigularis	Nephelomys_albigularis_CRICETIDAE_RODENTIA	509370	gbif:5786919	ncbi:530178	Oryzomys albigularis,Oryzomys moerex,? albigularis
Nephelomys keaysi	Nephelomys_keaysi_CRICETIDAE_RODENTIA	3608301	gbif:5786916	ncbi:511843	Oryzomys keasyi,Oryzomys keaysi
Nephelomys levipes	Nephelomys_levipes_CRICETIDAE_RODENTIA	775473	gbif:5786917	ncbi:1157042	Nephelomys livipes,Oryzomys levipes
Nesokia indica	Nesokia_indica_MURIDAE_RODENTIA	784789	gbif:2438985	ncbi:51373	Nesokia dukelskiana,Nesokia bailwardi,Nesokia huttoni satunini,Nesokia scullyi,Mus huttoni,Nesokia brachyura,Meriones myosurus,Nesokia griffithi,Nesokia insularis,Nesokia buxtoni,Nesokia bacheri,Nesokia boettgeri,Nesokia suilla,Mus hardwickei,Nesokia legendrei,Nesokia beaba
Nesomys audeberti	Nesomys_audeberti_NESOMYIDAE_RODENTIA	350331	gbif:4263432	ncbi:107267	Hallomys audeberti
Nesomys rufus	Nesomys_rufus_NESOMYIDAE_RODENTIA	276752	gbif:2438588	ncbi:52812	
Nesoryzomys fernandinae	Nesoryzomys_fernandinae_CRICETIDAE_RODENTIA	822525	gbif:2438928	ncbi:89124	
Nesoryzomys narboroughi	Nesoryzomys_narboroughi_CRICETIDAE_RODENTIA	611137		ncbi:218805	Nesoryzomys indefessus narboroughi
Nesoryzomys swarthi	Nesoryzomys_swarthi_CRICETIDAE_RODENTIA	445091	gbif:2438929	ncbi:218800	
Nesotragus moschatus	Nesotragus_moschatus_BOVIDAE_CETARTIODACTYLA	-	-	-	-
Neurotrichus gibbsii	Neurotrichus_gibbsii_TALPIDAE_EULIPOTYPHLA	799585	gbif:2436208	ncbi:182677	Urotrichus gibbsii
Neusticomys monticolus	Neusticomys_monticolus_CRICETIDAE_RODENTIA	794269	gbif:2437741	ncbi:548546	
Nilgiritragus hylocrius	Nilgiritragus_hylocrius_BOVIDAE_CETARTIODACTYLA	-	-	-	-
Ningaui ridei	Ningaui_ridei_DASYURIDAE_DASYUROMORPHIA	904316	gbif:2435428	ncbi:32553	
Ningaui timealeyi	Ningaui_timealeyi_DASYURIDAE_DASYUROMORPHIA	1031360	gbif:2435426	ncbi:60702	
Ningaui yvonneae	Ningaui_yvonneae_DASYURIDAE_DASYUROMORPHIA	-	-	-	-
Niviventer andersoni	Niviventer_andersoni_MURIDAE_RODENTIA	323393	gbif:2439047	ncbi:425032	
Niviventer brahma	Niviventer_brahma_MURIDAE_RODENTIA	323397	gbif:2439053	ncbi:1925727	Nivivneter brahma
Niviventer confucianus	Niviventer_confucianus_MURIDAE_RODENTIA	612748	gbif:2439057	ncbi:248811	Niviventer confucianus canorus,Niviventer confucianus luticolor,Niviventer confucianus yaoshanensis,Rattus confucianus,Epimys confucianus canorus,Rattus confucianus chihliensis,Mus confucianus luticolor,Mus confucianus sacer,Rattus confucianus littoreus,Rattus confucianus sinianus,Rattus elegans,Epimys zappeyi,Rattus mentosus
Niviventer coninga	Niviventer_coninga_MURIDAE_RODENTIA	165538	gbif:4264899	ncbi:357352	Niviventer coxingi,Mus coxinga
Niviventer cremoriventer	Niviventer_cremoriventer_MURIDAE_RODENTIA	474768	gbif:2439054	ncbi:69083	Epimys barussanus,Rattus cremoriventer malawali,Rattus cremoriventer sumatrae,Rattus cremoriventer cretaceiventer,Epimys spatulatus,Mus kina,Mus gilbiventer,Epimys solus,Epimys mengurus,Mus flaviventer
Niviventer culturatus	Niviventer_culturatus_MURIDAE_RODENTIA	976845	gbif:2439058	ncbi:332666	
Niviventer eha	Niviventer_eha_MURIDAE_RODENTIA	323395	gbif:2439049	ncbi:425033	Rattus eha ninus
Niviventer excelsior	Niviventer_excelsior_MURIDAE_RODENTIA	631031	gbif:2439059	ncbi:349709	
Niviventer fulvescens	Niviventer_fulvescens_MURIDAE_RODENTIA	751173	gbif:2439050	ncbi:83774	Niviventer bukit,Rattus bukit,Rattus fulvescens,Epimys jerdoni pan,Rattus huang vulpicolor,Rattus lepturus besuki,Rattus bukit temmincki,Rattus bukit lieftincki,Rattus bukit lepturoides,Rattus bukit treubii,Rattus flavipilis minor,Rattus bukit condorensis,Mus huang,Epimys jerdoni marinus,Rattus blythi mekongis,Rattus flavipilis,Rattus bukit baturus,Epimys lepidus,Mus octomammis,Mus caudatior,Rattus blythi,Epimys orbus,Epimys gracilis,Mus ling,Mus cinnamomeus,Leggada jerdoni,Rattus wongi,Rattus bukit jacobsoni,Mus bukit
Niviventer hinpoon	Niviventer_hinpoon_MURIDAE_RODENTIA	3608770	gbif:2439055	ncbi:1383893	
Niviventer niviventer	Niviventer_niviventer_MURIDAE_RODENTIA	977036	gbif:2439056	ncbi:83757	Rattus niviventer,Epimys lepcha
Niviventer rapit	Niviventer_rapit_MURIDAE_RODENTIA	109408	gbif:2439061	ncbi:349710	
Niviventer tenaster	Niviventer_tenaster_MURIDAE_RODENTIA	871751	gbif:2439052	ncbi:946209	Rattus confucianus lotipes,Rattus bukit champa
Noctilio albiventris	Noctilio_albiventris_NOCTILIONIDAE_CHIROPTERA	604407	gbif:2433344	ncbi:94962	
Noctilio leporinus	Noctilio_leporinus_NOCTILIONIDAE_CHIROPTERA	604404	gbif:2433343	ncbi:94963	
Nomascus concolor	Nomascus_concolor_HYLOBATIDAE_PRIMATES	180370	gbif:7262062	ncbi:29089	Hylobates concolor,Hylobates niger,Hylobates concolor jingdongensis,Hylobates harlani,Simia concolor,Hylobates concolor furvogaster
Nomascus gabriellae	Nomascus_gabriellae_HYLOBATIDAE_PRIMATES	847446	gbif:4267267	ncbi:61852	Hylobates concolor gabriellae,Hylobates gabriellae
Nomascus hainanus	Nomascus_hainanus_HYLOBATIDAE_PRIMATES	492226	gbif:4267273	ncbi:693984	Hylobates hainanus,Hylobates concolor hainanus
Nomascus leucogenys	Nomascus_leucogenys_HYLOBATIDAE_PRIMATES	1029454	gbif:4267270	ncbi:61853	Hylobates concolor leucogenys,Hylobates concolor leucogyneus,Hylobates leucogenys,Hylobates leucogenys leucogenys,Nomascus leucogenys leucogenys,Nomascus leukogenys
Nomascus nasutus	Nomascus_nasutus_HYLOBATIDAE_PRIMATES	440190	gbif:5786125	ncbi:327374	Nomascus concolor nasutus,Hylobates nasutus,? nasutus,Hylobates concolor nasutus
Nomascus siki	Nomascus_siki_HYLOBATIDAE_PRIMATES	995043	gbif:4267266	ncbi:9586	Hylobates concolor siki,Nomascus leucogenys siki
Nothrotheriops shastensis	Nothrotheriops_shastensis_Nothrotheriidae_PILOSA	363393	gbif:8589600	ncbi:136416	Nothrotherium shastense,Nothrotherium graciliceps
Notiomys edwardsii	Notiomys_edwardsii_CRICETIDAE_RODENTIA	913813	gbif:2438354	ncbi:29119	
Notiosorex cockrumi	Notiosorex_cockrumi_SORICIDAE_EULIPOTYPHLA	495634	gbif:2435813	ncbi:234934	
Notiosorex crawfordi	Notiosorex_crawfordi_SORICIDAE_EULIPOTYPHLA	638163	gbif:2435812	ncbi:268773	Sorex crawfordi
Notocitellus adocetus	Notocitellus_adocetus_SCIURIDAE_RODENTIA	934737	gbif:7478670	ncbi:99829	Spermophilus adocetus,? adocetus
Notocitellus annulatus	Notocitellus_annulatus_SCIURIDAE_RODENTIA	359117	gbif:7982454	ncbi:99831	Spermophilus annulatus
Notomys alexis	Notomys_alexis_MURIDAE_RODENTIA	136543	gbif:2438970	ncbi:184396	Notomys alexis everardensis,Notomys alexis reginae
Notomys fuscus	Notomys_fuscus_MURIDAE_RODENTIA	156335	gbif:2438972	ncbi:337224	Notomys fuscus eyreius,Notomys filmeri,Ascopharynx fuscus
Notoryctes caurinus	Notoryctes_caurinus_NOTORYCTIDAE_NOTORYCTEMORPHIA	257243	gbif:2440824	ncbi:203824	
Notoryctes typhlops	Notoryctes_typhlops_NOTORYCTIDAE_NOTORYCTEMORPHIA	306795	gbif:2440825	ncbi:37699	Psammoryctes typhlops
Nyctalus aviator	Nyctalus_aviator_VESPERTILIONIDAE_CHIROPTERA	434673	gbif:5218526	ncbi:187010	
Nyctalus azoreum	Nyctalus_azoreum_VESPERTILIONIDAE_CHIROPTERA	286039	gbif:5218523	ncbi:297253	Pterygistes azoreum
Nyctalus lasiopterus	Nyctalus_lasiopterus_VESPERTILIONIDAE_CHIROPTERA	342724	gbif:5218525	ncbi:59464	Vespertiloi lasiopterus,Nyctalus maxima,Nyctalus sicula,Vespertilio lasiopterus
Nyctalus leisleri	Nyctalus_leisleri_VESPERTILIONIDAE_CHIROPTERA	342721	gbif:5218522	ncbi:59465	Nyctalus dasykarpos,Nyctalus pachygnatus
Nyctalus noctula	Nyctalus_noctula_VESPERTILIONIDAE_CHIROPTERA	261435	gbif:5218524	ncbi:51300	Nyctalus magnus,Nyctalus lardarius,Nyctalus minima,Nyctalus princeps,Nyctalus proterus,Nyctalus palustris,Nyctalus altivolans
Nyctalus plancyi	Nyctalus_plancyi_VESPERTILIONIDAE_CHIROPTERA	835354	gbif:7261805	ncbi:375553	Nyctalus noctula plancyi
Nyctereutes procyonoides	Nyctereutes_procyonoides_CANIDAE_CARNIVORA	949680	gbif:2434552	ncbi:34880	Canis procyonoides,Nyctereutes procynoides
Nycteris grandis	Nycteris_grandis_NYCTERIDAE_CHIROPTERA	215195	gbif:5218616	ncbi:178896	
Nycteris hispida	Nycteris_hispida_NYCTERIDAE_CHIROPTERA	539628	gbif:5218608	ncbi:270766	Vespertilio hispidus
Nycteris javanica	Nycteris_javanica_NYCTERIDAE_CHIROPTERA	787378	gbif:5218617	ncbi:302404	Nycteris javanicus
Nycteris macrotis	Nycteris_macrotis_NYCTERIDAE_CHIROPTERA	1073070	gbif:5218609	ncbi:175523	
Nycteris thebaica	Nycteris_thebaica_NYCTERIDAE_CHIROPTERA	342726	gbif:5218614	ncbi:59467	
Nycteris tragata	Nycteris_tragata_NYCTERIDAE_CHIROPTERA	498178	gbif:5218610	ncbi:479723	Petalia tragata
Nycticebus bengalensis	Nycticebus_bengalensis_LORISIDAE_PRIMATES	1049687	gbif:4267329	ncbi:261741	Nycticebus cinereus,Nycticebus incanus,Nycticebus tenasserimensis
Nycticebus coucang	Nycticebus_coucang_LORISIDAE_PRIMATES	339043	gbif:2436629	ncbi:9470	Nycticebus coucang natunae,Nycticebus coucang hilleri,Nycticebus coucang malaianus,Nycticebus tardigradus malaiana,Nycticebus coucang buku,Nycticebus coucang insularis,Nycticebus coucang brachycephalus,Tardigradus coucang,Nycticebus sumatrensis,Lemur tardigradus
Nycticebus javanicus	Nycticebus_javanicus_LORISIDAE_PRIMATES	946857	gbif:5786064	ncbi:310934	Nycticebus coucang javanicus,Nycticebus ornatus
Nycticebus menagensis	Nycticebus_menagensis_LORISIDAE_PRIMATES	946859	gbif:5786051	ncbi:310932	Nycticebus coucang menagensis
Nycticebus pygmaeus	Nycticebus_pygmaeus_LORISIDAE_PRIMATES	101793	gbif:2436628	ncbi:101278	Nycticebus intermedius
Nycticeinops schlieffeni	Nycticeinops_schlieffeni_VESPERTILIONIDAE_CHIROPTERA	598495	gbif:7765800	ncbi:153288	Nycticeius schlieffeni,Nycticeinops schlieffenii,Nycticejus schlieffenii
Nycticeius humeralis	Nycticeius_humeralis_VESPERTILIONIDAE_CHIROPTERA	977396	gbif:2432314	ncbi:27670	
Nyctiellus lepidus	Nyctiellus_lepidus_NATALIDAE_CHIROPTERA	120203	gbif:4265593	ncbi:290566	Natalus lepidus,Vespertilio lepidus
Nyctimene aello	Nyctimene_aello_PTEROPODIDAE_CHIROPTERA	798255	gbif:5218630	ncbi:270783	Cephalotes aello,Nyctimene celaeno
Nyctimene albiventer	Nyctimene_albiventer_PTEROPODIDAE_CHIROPTERA	611443	gbif:5218631	ncbi:48988	
Nyctimene cephalotes	Nyctimene_cephalotes_PTEROPODIDAE_CHIROPTERA	621143	gbif:5218640	ncbi:170209	Vespertilio cephalotes
Nyctimene major	Nyctimene_major_PTEROPODIDAE_CHIROPTERA	192010	gbif:5218633	ncbi:77240	
Nyctimene robinsoni	Nyctimene_robinsoni_PTEROPODIDAE_CHIROPTERA	687483	gbif:5218635	ncbi:58079	Nyctimene tryoni,Nyctymene robinsoni
Nyctimene vizcaccia	Nyctimene_vizcaccia_PTEROPODIDAE_CHIROPTERA	48411	gbif:5218629	ncbi:170211	
Nyctinomops aurispinosus	Nyctinomops_aurispinosus_MOLOSSIDAE_CHIROPTERA	705003	gbif:2433061	ncbi:27626	Tadarida aurispinosa,Dysopes aurispinosus
Nyctinomops femorosaccus	Nyctinomops_femorosaccus_MOLOSSIDAE_CHIROPTERA	171156	gbif:2433064	ncbi:258865	Nyctinomops femerosaccus,Nyctinomus femorosaccus
Nyctinomops kalinowskii	Nyctinomops_kalinowskii_MOLOSSIDAE_CHIROPTERA	-	-	-	-
Nyctinomops laticaudatus	Nyctinomops_laticaudatus_MOLOSSIDAE_CHIROPTERA	301608	gbif:2433063	ncbi:27627	Nyctonomops laticaudatus
Nyctinomops macrotis	Nyctinomops_macrotis_MOLOSSIDAE_CHIROPTERA	267989	gbif:2433062	ncbi:124753	Nyctinomus macrotis
Nyctomys sumichrasti	Nyctomys_sumichrasti_CRICETIDAE_RODENTIA	612157	gbif:2438370	ncbi:56227	Reithrodontomys sumichrasti australis,Reithrodontomys rufescens luteolus,Reithrodontomys levipes otus,Nyctomys sumichrasti venustulus,Reithrodontomys sumichrasti sumichrasti,Nyctomys sumichrasti florencei,Reithrodontomys chrysopsis seclusus,Reithrodontomys australis vulcanius,Nyctomys sumichrasti pallidulus,Nyctomys sumichrasti costaricensis,Reithrodontomys colimae nerterus,Reithrodontomys sumichrasti modestus,? sumichrasti,Reithrodontomys sumichrasti luteolus,Reithrodontomys sumichrasti dorsalis,Reithrodontomys sumichrasti vulcanius,Reithrodontomys sumichrasti nerterus,Hesperomys salvini,Nyctomys sumichrasti colimensis,Reithrodontomys sumichrasti,Nyctomys nitellinus,Reithrodontomys australis,Reithrodontomys modestus,Reithrodontomys alleni,Reithrodontomys rufescens,Sitomys decolorus,Reithrodontomys dorsalis
Nyctophilus arnhemensis	Nyctophilus_arnhemensis_VESPERTILIONIDAE_CHIROPTERA	1066077	gbif:2432523	ncbi:270777	
Ochotona alpina	Ochotona_alpina_OCHOTONIDAE_LAGOMORPHA	747635	gbif:2437027	ncbi:130819	Lepus alpinus
Ochotona argentata	Ochotona_argentata_OCHOTONIDAE_LAGOMORPHA	3611325	gbif:2436970	ncbi:1881634	Ochotona helanshanensis
Ochotona cansus	Ochotona_cansus_OCHOTONIDAE_LAGOMORPHA	832826	gbif:2436996	ncbi:130821	
Ochotona collaris	Ochotona_collaris_OCHOTONIDAE_LAGOMORPHA	335092	gbif:2437020	ncbi:134600	Lagomys collaris
Ochotona curzoniae	Ochotona_curzoniae_OCHOTONIDAE_LAGOMORPHA	832831	gbif:2436963	ncbi:130825	Ochotona curzonae,Lagomys curzoniae,Lagomys melanostoma
Ochotona dauurica	Ochotona_dauurica_OCHOTONIDAE_LAGOMORPHA	832836	gbif:2437033	ncbi:130827	Lepus dauuricus
Ochotona erythrotis	Ochotona_erythrotis_OCHOTONIDAE_LAGOMORPHA	439625	gbif:2437001	ncbi:130830	Lagomys erythrotis
Ochotona forresti	Ochotona_forresti_OCHOTONIDAE_LAGOMORPHA	439623	gbif:2436964	ncbi:130831	
Ochotona gloveri	Ochotona_gloveri_OCHOTONIDAE_LAGOMORPHA	691100	gbif:2436965	ncbi:174885	
Ochotona hoffmanni	Ochotona_hoffmanni_OCHOTONIDAE_LAGOMORPHA	50370	gbif:2437021	ncbi:869451	Ochotona alpina hoffmani,Ochotona alpina hoffmanni,Ochotona hoffmani
Ochotona hyperborea	Ochotona_hyperborea_OCHOTONIDAE_LAGOMORPHA	258378	gbif:2437002	ncbi:130834	Lepus hyperboreus
Ochotona koslowi	Ochotona_koslowi_OCHOTONIDAE_LAGOMORPHA	258376	gbif:2437040	ncbi:130835	
Ochotona ladacensis	Ochotona_ladacensis_OCHOTONIDAE_LAGOMORPHA	439610	gbif:2437012	ncbi:130836	
Ochotona macrotis	Ochotona_macrotis_OCHOTONIDAE_LAGOMORPHA	439598	gbif:2436971	ncbi:130837	Lagomys macrotis
Ochotona mantchurica	Ochotona_mantchurica_OCHOTONIDAE_LAGOMORPHA	511402	gbif:9972979	ncbi:364256	Ochotona hyperborea mantchurica
Ochotona nubrica	Ochotona_nubrica_OCHOTONIDAE_LAGOMORPHA	258392	gbif:2437014	ncbi:130838	
Ochotona pallasi	Ochotona_pallasi_OCHOTONIDAE_LAGOMORPHA	258390	gbif:2436977	ncbi:130839	Ochotona pallasii,Ogotoma pallasi
Ochotona princeps	Ochotona_princeps_OCHOTONIDAE_LAGOMORPHA	644261	gbif:2436982	ncbi:9978	Lepus princeps
Ochotona roylei	Ochotona_roylei_OCHOTONIDAE_LAGOMORPHA	289789	gbif:2436952	ncbi:130842	Lagomys roylii
Ochotona rufescens	Ochotona_rufescens_OCHOTONIDAE_LAGOMORPHA	132953	gbif:2437023	ncbi:42346	
Ochotona rutila	Ochotona_rutila_OCHOTONIDAE_LAGOMORPHA	691099	gbif:2436995	ncbi:174884	Lagomys rutilus
Ochotona syrinx	Ochotona_syrinx_OCHOTONIDAE_LAGOMORPHA	7067142	gbif:9169267	ncbi:1920288	
Ochotona thibetana	Ochotona_thibetana_OCHOTONIDAE_LAGOMORPHA	289793	gbif:2436957	ncbi:130843	Lagomys thibetanus
Ochotona thomasi	Ochotona_thomasi_OCHOTONIDAE_LAGOMORPHA	781525	gbif:2437032	ncbi:130844	
Ochotona turuchanensis	Ochotona_turuchanensis_OCHOTONIDAE_LAGOMORPHA	511397	gbif:2437013	ncbi:364258	Ochotona hyperborea turuchanensis
